时间	CPU百分比	内存百分比	磁盘百分比	发送字节数	接收字节数
2020-12-15 18:59:36	2.0	svmem(total=17095811072, available=10762743808, percent=37.0, used=6333067264, free=10762743808)	72.6	959902013	10243858254
2020-12-15 18:59:40	1.5	svmem(total=17095811072, available=10768719872, percent=37.0, used=6327091200, free=10768719872)	72.6	959903521	10243868466
2020-12-15 18:59:43	1.5	svmem(total=17095811072, available=10772852736, percent=37.0, used=6322958336, free=10772852736)	72.6	959908081	10243879254
2020-12-15 18:59:46	2.5	svmem(total=17095811072, available=10773217280, percent=37.0, used=6322593792, free=10773217280)	72.6	959910213	10243888737
2020-12-15 18:59:49	2.4	svmem(total=17095811072, available=10773508096, percent=37.0, used=6322302976, free=10773508096)	72.6	959914637	10243903334
2020-12-15 18:59:52	2.5	svmem(total=17095811072, available=10775031808, percent=37.0, used=6320779264, free=10775031808)	72.6	959915463	10243936774
2020-12-15 18:59:55	1.6	svmem(total=17095811072, available=10775388160, percent=37.0, used=6320422912, free=10775388160)	72.6	959916455	10243954672
2020-12-15 18:59:58	1.5	svmem(total=17095811072, available=10776412160, percent=37.0, used=6319398912, free=10776412160)	72.6	959917175	10243962246
2020-12-15 19:00:01	2.4	svmem(total=17095811072, available=10776965120, percent=37.0, used=6318845952, free=10776965120)	72.6	959918881	10243970076
2020-12-15 19:00:04	2.0	svmem(total=17095811072, available=10777100288, percent=37.0, used=6318710784, free=10777100288)	72.6	959920495	10243987248
2020-12-15 19:00:07	2.5	svmem(total=17095811072, available=10779033600, percent=36.9, used=6316777472, free=10779033600)	72.6	959922591	10244032214
2020-12-15 19:00:10	2.6	svmem(total=17095811072, available=10778832896, percent=37.0, used=6316978176, free=10778832896)	72.6	959924183	10244042443
2020-12-15 19:00:13	2.2	svmem(total=17095811072, available=10778812416, percent=37.0, used=6316998656, free=10778812416)	72.6	959929886	10244054406
2020-12-15 19:00:16	2.6	svmem(total=17095811072, available=10777845760, percent=37.0, used=6317965312, free=10777845760)	72.6	959949301	10244074659
2020-12-15 19:00:19	2.8	svmem(total=17095811072, available=10777735168, percent=37.0, used=6318075904, free=10777735168)	72.6	959952422	10244083903
2020-12-15 19:00:22	2.5	svmem(total=17095811072, available=10778066944, percent=37.0, used=6317744128, free=10778066944)	72.6	959953594	10244091610
2020-12-15 19:00:25	1.2	svmem(total=17095811072, available=10778361856, percent=37.0, used=6317449216, free=10778361856)	72.6	959954526	10244098388
2020-12-15 19:00:28	1.4	svmem(total=17095811072, available=10778488832, percent=37.0, used=6317322240, free=10778488832)	72.6	959956396	10244106100
2020-12-15 19:00:31	2.6	svmem(total=17095811072, available=10778726400, percent=37.0, used=6317084672, free=10778726400)	72.6	959958980	10244115847
2020-12-15 19:00:34	1.8	svmem(total=17095811072, available=10778439680, percent=37.0, used=6317371392, free=10778439680)	72.6	959960958	10244128171
2020-12-15 19:00:37	2.7	svmem(total=17095811072, available=10778497024, percent=37.0, used=6317314048, free=10778497024)	72.6	959961738	10244137225
2020-12-15 19:00:40	2.0	svmem(total=17095811072, available=10778447872, percent=37.0, used=6317363200, free=10778447872)	72.6	959968184	10244153297
2020-12-15 19:00:43	2.5	svmem(total=17095811072, available=10778464256, percent=37.0, used=6317346816, free=10778464256)	72.6	959974400	10244180031
2020-12-15 19:00:46	1.2	svmem(total=17095811072, available=10778324992, percent=37.0, used=6317486080, free=10778324992)	72.6	959975651	10244205008
2020-12-15 19:00:49	2.4	svmem(total=17095811072, available=10778505216, percent=37.0, used=6317305856, free=10778505216)	72.6	959979490	10244222420
2020-12-15 19:00:52	3.2	svmem(total=17095811072, available=10773573632, percent=37.0, used=6322237440, free=10773573632)	72.6	959984873	10244246769
2020-12-15 19:00:55	3.2	svmem(total=17095811072, available=10773516288, percent=37.0, used=6322294784, free=10773516288)	72.6	959985056	10244259108
2020-12-15 19:00:58	1.8	svmem(total=17095811072, available=10775138304, percent=37.0, used=6320672768, free=10775138304)	72.6	959986138	10244275458
2020-12-15 19:01:01	2.5	svmem(total=17095811072, available=10774151168, percent=37.0, used=6321659904, free=10774151168)	72.6	959987392	10244290753
2020-12-15 19:01:04	2.7	svmem(total=17095811072, available=10776223744, percent=37.0, used=6319587328, free=10776223744)	72.6	959989732	10244301425
2020-12-15 19:01:07	2.1	svmem(total=17095811072, available=10777956352, percent=37.0, used=6317854720, free=10777956352)	72.6	959990910	10244310010
2020-12-15 19:01:11	2.3	svmem(total=17095811072, available=10778324992, percent=37.0, used=6317486080, free=10778324992)	72.6	959993349	10244320158
2020-12-15 19:01:14	2.1	svmem(total=17095811072, available=10778284032, percent=37.0, used=6317527040, free=10778284032)	72.6	959998628	10244330671
2020-12-15 19:01:17	1.3	svmem(total=17095811072, available=10778963968, percent=36.9, used=6316847104, free=10778963968)	72.6	960001390	10244339087
2020-12-15 19:01:20	1.2	svmem(total=17095811072, available=10779082752, percent=36.9, used=6316728320, free=10779082752)	72.6	960002351	10244343866
2020-12-15 19:01:23	2.5	svmem(total=17095811072, available=10779222016, percent=36.9, used=6316589056, free=10779222016)	72.6	960002774	10244351462
2020-12-15 19:01:26	1.8	svmem(total=17095811072, available=10779521024, percent=36.9, used=6316290048, free=10779521024)	72.6	960003016	10244358300
2020-12-15 19:01:29	2.5	svmem(total=17095811072, available=10779979776, percent=36.9, used=6315831296, free=10779979776)	72.6	960003969	10244371616
2020-12-15 19:01:32	1.9	svmem(total=17095811072, available=10779975680, percent=36.9, used=6315835392, free=10779975680)	72.6	960005018	10244383952
2020-12-15 19:01:35	2.4	svmem(total=17095811072, available=10779951104, percent=36.9, used=6315859968, free=10779951104)	72.6	960006672	10244394873
2020-12-15 19:01:38	2.2	svmem(total=17095811072, available=10779959296, percent=36.9, used=6315851776, free=10779959296)	72.6	960007846	10244405205
2020-12-15 19:01:41	2.1	svmem(total=17095811072, available=10779664384, percent=36.9, used=6316146688, free=10779664384)	72.6	960009534	10244411959
2020-12-15 19:01:44	2.2	svmem(total=17095811072, available=10779598848, percent=36.9, used=6316212224, free=10779598848)	72.6	960014246	10244424258
2020-12-15 19:01:47	1.7	svmem(total=17095811072, available=10779635712, percent=36.9, used=6316175360, free=10779635712)	72.6	960018398	10244434829
2020-12-15 19:01:50	2.7	svmem(total=17095811072, available=10781679616, percent=36.9, used=6314131456, free=10781679616)	72.6	960019270	10244442096
2020-12-15 19:01:53	3.2	svmem(total=17095811072, available=10781769728, percent=36.9, used=6314041344, free=10781769728)	72.6	960019750	10244451981
2020-12-15 19:01:56	3.0	svmem(total=17095811072, available=10781745152, percent=36.9, used=6314065920, free=10781745152)	72.6	960019930	10244462729
2020-12-15 19:01:59	1.7	svmem(total=17095811072, available=10781859840, percent=36.9, used=6313951232, free=10781859840)	72.6	960020770	10244470748
2020-12-15 19:02:02	2.1	svmem(total=17095811072, available=10783014912, percent=36.9, used=6312796160, free=10783014912)	72.6	960021746	10244477517
2020-12-15 19:02:05	3.3	svmem(total=17095811072, available=10783055872, percent=36.9, used=6312755200, free=10783055872)	72.6	960047585	10244509887
2020-12-15 19:02:08	1.5	svmem(total=17095811072, available=10783039488, percent=36.9, used=6312771584, free=10783039488)	72.6	960050671	10244538060
2020-12-15 19:02:11	2.0	svmem(total=17095811072, available=10783088640, percent=36.9, used=6312722432, free=10783088640)	72.6	960051797	10244562446
2020-12-15 19:02:14	1.9	svmem(total=17095811072, available=10783195136, percent=36.9, used=6312615936, free=10783195136)	72.6	960056627	10244575372
2020-12-15 19:02:17	2.3	svmem(total=17095811072, available=10783281152, percent=36.9, used=6312529920, free=10783281152)	72.6	960059708	10244589518
2020-12-15 19:02:20	2.2	svmem(total=17095811072, available=10783248384, percent=36.9, used=6312562688, free=10783248384)	72.6	960074835	10244615566
2020-12-15 19:02:23	1.2	svmem(total=17095811072, available=10783215616, percent=36.9, used=6312595456, free=10783215616)	72.6	960132145	10244681340
2020-12-15 19:02:26	2.5	svmem(total=17095811072, available=10782945280, percent=36.9, used=6312865792, free=10782945280)	72.6	960133077	10244689136
2020-12-15 19:02:29	2.6	svmem(total=17095811072, available=10782912512, percent=36.9, used=6312898560, free=10782912512)	72.6	960134449	10244696913
2020-12-15 19:02:32	1.9	svmem(total=17095811072, available=10782855168, percent=36.9, used=6312955904, free=10782855168)	72.6	960135783	10244705002
2020-12-15 19:02:35	2.0	svmem(total=17095811072, available=10784223232, percent=36.9, used=6311587840, free=10784223232)	72.6	960138253	10244715677
2020-12-15 19:02:39	1.4	svmem(total=17095811072, available=10784468992, percent=36.9, used=6311342080, free=10784468992)	72.6	960142900	10244728911
2020-12-15 19:02:42	1.7	svmem(total=17095811072, available=10784768000, percent=36.9, used=6311043072, free=10784768000)	72.6	960146498	10244739028
2020-12-15 19:02:45	4.1	svmem(total=17095811072, available=10791411712, percent=36.9, used=6304399360, free=10791411712)	72.6	960156113	10244751149
2020-12-15 19:02:48	3.6	svmem(total=17095811072, available=10788327424, percent=36.9, used=6307483648, free=10788327424)	72.6	960160434	10244762818
2020-12-15 19:02:51	2.6	svmem(total=17095811072, available=10788003840, percent=36.9, used=6307807232, free=10788003840)	72.6	960160829	10244769695
2020-12-15 19:02:54	2.1	svmem(total=17095811072, available=10787901440, percent=36.9, used=6307909632, free=10787901440)	72.6	960162364	10244777013
2020-12-15 19:02:57	2.6	svmem(total=17095811072, available=10786906112, percent=36.9, used=6308904960, free=10786906112)	72.6	960163027	10244785884
2020-12-15 19:03:00	2.0	svmem(total=17095811072, available=10781085696, percent=36.9, used=6314725376, free=10781085696)	72.6	960164705	10244798354
2020-12-15 19:03:03	2.0	svmem(total=17095811072, available=10781442048, percent=36.9, used=6314369024, free=10781442048)	72.6	960166907	10244816044
2020-12-15 19:03:06	6.3	svmem(total=17095811072, available=10762223616, percent=37.0, used=6333587456, free=10762223616)	72.6	960168959	10244839208
2020-12-15 19:03:09	2.8	svmem(total=17095811072, available=10762579968, percent=37.0, used=6333231104, free=10762579968)	72.6	960171285	10244852139
2020-12-15 19:03:12	2.2	svmem(total=17095811072, available=10763907072, percent=37.0, used=6331904000, free=10763907072)	72.6	960176238	10244865009
2020-12-15 19:03:15	3.2	svmem(total=17095811072, available=10763214848, percent=37.0, used=6332596224, free=10763214848)	72.6	960179827	10244875055
2020-12-15 19:03:18	2.2	svmem(total=17095811072, available=10763141120, percent=37.0, used=6332669952, free=10763141120)	72.6	960188082	10244888115
2020-12-15 19:03:21	1.6	svmem(total=17095811072, available=10771480576, percent=37.0, used=6324330496, free=10771480576)	72.6	960198231	10244899762
2020-12-15 19:03:24	1.7	svmem(total=17095811072, available=10772176896, percent=37.0, used=6323634176, free=10772176896)	72.6	960198774	10244907317
2020-12-15 19:03:27	3.3	svmem(total=17095811072, available=10772369408, percent=37.0, used=6323441664, free=10772369408)	72.6	960199246	10244913582
2020-12-15 19:03:30	2.9	svmem(total=17095811072, available=10773024768, percent=37.0, used=6322786304, free=10773024768)	72.6	960201607	10244924284
2020-12-15 19:03:33	2.4	svmem(total=17095811072, available=10773016576, percent=37.0, used=6322794496, free=10773016576)	72.6	960202450	10244935354
2020-12-15 19:03:36	1.6	svmem(total=17095811072, available=10773123072, percent=37.0, used=6322688000, free=10773123072)	72.6	960203170	10244943335
2020-12-15 19:03:39	0.8	svmem(total=17095811072, available=10773037056, percent=37.0, used=6322774016, free=10773037056)	72.6	960205724	10244951849
2020-12-15 19:03:42	1.9	svmem(total=17095811072, available=10773094400, percent=37.0, used=6322716672, free=10773094400)	72.6	960211610	10244962439
2020-12-15 19:03:45	2.5	svmem(total=17095811072, available=10773168128, percent=37.0, used=6322642944, free=10773168128)	72.6	960213207	10244968868
2020-12-15 19:03:48	1.8	svmem(total=17095811072, available=10773250048, percent=37.0, used=6322561024, free=10773250048)	72.6	960216533	10244980758
2020-12-15 19:03:51	1.3	svmem(total=17095811072, available=10773790720, percent=37.0, used=6322020352, free=10773790720)	72.6	960218015	10244989708
2020-12-15 19:03:54	1.7	svmem(total=17095811072, available=10775203840, percent=37.0, used=6320607232, free=10775203840)	72.6	960224518	10245001866
2020-12-15 19:03:57	2.4	svmem(total=17095811072, available=10776195072, percent=37.0, used=6319616000, free=10776195072)	72.6	960225349	10245009233
2020-12-15 19:04:00	1.9	svmem(total=17095811072, available=10776334336, percent=37.0, used=6319476736, free=10776334336)	72.6	960228167	10245033888
2020-12-15 19:04:04	1.8	svmem(total=17095811072, available=10777350144, percent=37.0, used=6318460928, free=10777350144)	72.6	960234781	10245044210
2020-12-15 19:04:07	3.1	svmem(total=17095811072, available=10779000832, percent=36.9, used=6316810240, free=10779000832)	72.6	960243515	10245054203
2020-12-15 19:04:10	3.4	svmem(total=17095811072, available=10779176960, percent=36.9, used=6316634112, free=10779176960)	72.6	960246395	10245064857
2020-12-15 19:04:13	1.6	svmem(total=17095811072, available=10779054080, percent=36.9, used=6316756992, free=10779054080)	72.6	960246815	10245072457
2020-12-15 19:04:16	2.8	svmem(total=17095811072, available=10778865664, percent=37.0, used=6316945408, free=10778865664)	72.6	960247475	10245080324
2020-12-15 19:04:19	1.4	svmem(total=17095811072, available=10779009024, percent=36.9, used=6316802048, free=10779009024)	72.6	960250938	10245087353
2020-12-15 19:04:22	2.6	svmem(total=17095811072, available=10779049984, percent=36.9, used=6316761088, free=10779049984)	72.6	960255916	10245095630
2020-12-15 19:04:25	1.5	svmem(total=17095811072, available=10779013120, percent=36.9, used=6316797952, free=10779013120)	72.6	960257420	10245104837
2020-12-15 19:04:28	1.6	svmem(total=17095811072, available=10779353088, percent=36.9, used=6316457984, free=10779353088)	72.6	960258140	10245113391
2020-12-15 19:04:31	3.0	svmem(total=17095811072, available=10780467200, percent=36.9, used=6315343872, free=10780467200)	72.6	960260419	10245119995
2020-12-15 19:04:34	2.2	svmem(total=17095811072, available=10780090368, percent=36.9, used=6315720704, free=10780090368)	72.6	960262131	10245127416
2020-12-15 19:04:37	1.4	svmem(total=17095811072, available=10780119040, percent=36.9, used=6315692032, free=10780119040)	72.6	960266499	10245141993
2020-12-15 19:04:40	3.4	svmem(total=17095811072, available=10779996160, percent=36.9, used=6315814912, free=10779996160)	72.6	960278947	10245159899
2020-12-15 19:04:43	2.1	svmem(total=17095811072, available=10780135424, percent=36.9, used=6315675648, free=10780135424)	72.6	960279427	10245168962
2020-12-15 19:04:46	2.6	svmem(total=17095811072, available=10781159424, percent=36.9, used=6314651648, free=10781159424)	72.6	960280962	10245178999
2020-12-15 19:04:49	2.1	svmem(total=17095811072, available=10781233152, percent=36.9, used=6314577920, free=10781233152)	72.6	960305224	10245219994
2020-12-15 19:04:52	2.0	svmem(total=17095811072, available=10781888512, percent=36.9, used=6313922560, free=10781888512)	72.6	960309777	10245258245
